STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MAX,MIN,PRCP,TEMP
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/1/2018,74.3,64,0,68
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/2/2018,84.9,67.1,0,76.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/3/2018,77.2,58.3,0,64.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/4/2018,71.4,52.2,0,58.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/5/2018,73,60.4,0,66.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/6/2018,70.5,60.6,0,64
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/7/2018,66.9,59.9,0,62.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/8/2018,78.6,60.3,0,67.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/9/2018,79.9,68.5,0,73.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/10/2018,73.2,64,0,69.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/11/2018,68.4,57.7,0,62.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/12/2018,68.9,57.9,0,63.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/13/2018,75,63.1,0,67.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/14/2018,82.6,67.1,0,74.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/15/2018,81,63.7,0,71
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/16/2018,80.1,63.5,0,71.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/17/2018,83.3,65.7,0,74.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/18/2018,86.5,70,0,77.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/19/2018,87.3,73,0,79.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/20/2018,84.9,71.1,0,75.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/21/2018,82,66.6,0,72.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/22/2018,77.9,67.3,0,70.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/23/2018,67.3,64.2,0,65.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/24/2018,81.7,65.8,0,70.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/25/2018,81.7,68.2,0,74.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/26/2018,77.5,65.8,0,71.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/27/2018,72.5,65.8,0,69.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/28/2018,81,70,0,73.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/29/2018,90,73.2,0,79.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,6/30/2018,91.8,72.7,0,82.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/1/2018,91.6,75.7,0,82.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/2/2018,89.6,77.2,0,83.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/3/2018,85.8,77,0,80.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/4/2018,82.2,75.6,0,78.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/5/2018,85.1,74.7,0,79.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/6/2018,81.9,73.6,0,78.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/7/2018,79.7,65.1,0,70.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/8/2018,77.2,65.5,0,70.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/9/2018,82.8,66.6,0,74
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/10/2018,88.2,70,0,77.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/11/2018,86.9,75.4,0,80.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/12/2018,81.9,70.7,0,74.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/13/2018,80.6,69.6,0,74.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/14/2018,84.4,70,0,76.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/15/2018,82.9,69.8,0,75.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/16/2018,87.6,74.3,0,80.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/17/2018,85.6,71.8,0,78.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/18/2018,84,69.4,0,75.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/19/2018,81.3,68.7,0,75.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/20/2018,77.9,70,0,74
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/21/2018,75.6,71.2,0,73.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/22/2018,78.3,66.2,0,73.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/23/2018,80.1,73.8,0,76.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/24/2018,80.2,75.7,0,77.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/25/2018,77.7,72.9,0,76.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/26/2018,83.8,73.4,0,76.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/27/2018,85.1,72.7,0,78.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/28/2018,84,72,0,76.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/29/2018,80.8,72.3,0,76.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/30/2018,80.4,73,0,76.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,7/31/2018,78.3,71.1,0,73.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/1/2018,85.8,74.7,0,78.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/2/2018,85.3,75.9,0,80.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/3/2018,82.4,75.2,0,78.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/4/2018,86.9,73.4,0,78.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/5/2018,88.3,75,0,81.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/6/2018,89.6,77.7,0,83.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/7/2018,87.6,76.8,0,81.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/8/2018,86.5,75.2,0,79.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/9/2018,87.8,75.7,0,81.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/10/2018,85.3,75,0,80.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/11/2018,79,70.3,0,75.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/12/2018,85.3,73.8,0,76.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/13/2018,78.8,72.5,0,75
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/14/2018,79.5,68.4,0,74.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/15/2018,86.9,70.7,0,77
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/16/2018,87.8,75.9,0,81.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/17/2018,86.4,77.4,0,82.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/18/2018,84.7,73.6,0,78.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/19/2018,75.4,68.9,0,72
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/20/2018,73.8,69.1,0,71.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/21/2018,74.7,68.5,0,71.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/22/2018,82.4,72.5,0,76.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/23/2018,79.7,67.1,0,73.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/24/2018,80.6,68.4,0,74.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/25/2018,78.3,69.6,0,74
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/26/2018,81.7,69.6,0,73.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/27/2018,87.4,73.6,0,79.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/28/2018,91.2,77.2,0,83.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/29/2018,90.9,79.3,0,84.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/30/2018,88.7,79,0,84.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,8/31/2018,84.6,72.7,0,76.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/1/2018,75.6,70.5,0,72.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/2/2018,79.7,70.5,0,73.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/3/2018,86.9,75.6,0,79.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/4/2018,91.8,78.6,0,83.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/5/2018,85.5,78.3,0,81.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/6/2018,91.2,77,0,81.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/7/2018,78.6,72.7,0,76.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/8/2018,72.3,65.7,0,70.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/9/2018,65.1,59.5,0,62
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/10/2018,63.9,56.8,0,60.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/11/2018,75,63.7,0,67.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/12/2018,76.8,72.5,0,74.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/13/2018,77,70.2,0,72.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/14/2018,75.2,68.9,0,72
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/15/2018,75.6,69.4,0,71.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/16/2018,80.4,68.4,0,73.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/17/2018,75.2,71.8,0,73.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/18/2018,77.4,71.4,0,75.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/19/2018,81.5,70,0,74.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/20/2018,74.1,65.7,0,68.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/21/2018,72.9,68.4,0,69.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/22/2018,73.9,67.5,0,71.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/23/2018,66.9,62.4,0,64.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/24/2018,69.1,60.8,0,64.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/25/2018,73.9,59.2,0,65.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/26/2018,83.1,70.7,0,74.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/27/2018,76.5,62.8,0,68.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/28/2018,68.5,56.7,0,62.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/29/2018,73.9,58.3,0,64.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,9/30/2018,68.7,59.5,0,64.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/1/2018,77.4,64.8,0,68.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/2/2018,77.2,67.8,0,71.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/3/2018,75,64.4,0,69.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/4/2018,76.6,62.8,0,68.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/5/2018,74.8,61.9,0,67.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/6/2018,66.9,64,0,65.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/7/2018,80.2,66.6,0,71.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/8/2018,74.5,64.2,0,68.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/9/2018,78.3,64.4,0,70.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/10/2018,79.9,69.8,0,72.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/11/2018,76.5,70.2,0,72.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/12/2018,70.3,57,0,63.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/13/2018,57.4,47.8,0,53
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/14/2018,57.7,49.6,0,53.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/15/2018,66.2,56.5,0,60.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/16/2018,68,47.8,0,56.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/17/2018,61.9,49.5,0,54.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/18/2018,56.3,43.2,0,48.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/19/2018,59.5,42.4,0,49.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/20/2018,61.7,55.4,0,57.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/21/2018,59.5,43.5,0,49.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/22/2018,52.7,39.7,0,44.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/23/2018,63.3,50,0,54.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/24/2018,55.6,46.6,0,50.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/25/2018,51.6,42.4,0,46.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/26/2018,48.9,40.5,0,44
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/27/2018,52.2,44.8,0,48.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/28/2018,53.1,46.2,0,49.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/29/2018,56.8,49.5,0,52.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/30/2018,57,43.7,0,49.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,10/31/2018,63.5,45.1,0,53.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/1/2018,67.8,55.9,0,60.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/2/2018,68.7,64,0,66.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/3/2018,66,52.7,0,59.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/4/2018,56.3,45.7,0,49.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/5/2018,53.8,49.8,0,51.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/6/2018,60.3,50.4,0,53.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/7/2018,61.3,52.2,0,57
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/8/2018,59.5,46.4,0,53.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/9/2018,52.2,45,0,48.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/10/2018,52.5,40.3,0,46.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/11/2018,46.8,33.4,0,39
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/12/2018,47.7,37.2,0,42.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/13/2018,50.5,45.1,0,47.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/14/2018,44.8,36,0,39.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/15/2018,36,30.7,0,33
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/16/2018,44.8,31.6,0,39.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/17/2018,46.8,38.8,0,42.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/18/2018,45,39.6,0,42.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/19/2018,50.7,43.3,0,45.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/20/2018,49.5,41.2,0,46.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/21/2018,44.8,37.8,0,40.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/22/2018,37.4,19.9,0,26.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/23/2018,32.5,16.3,0,22.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/24/2018,47.7,31.5,0,36.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/25/2018,55.2,46.2,0,49.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/26/2018,53.6,48.9,0,50.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/27/2018,49.3,41,0,43.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/28/2018,41.2,36.7,0,38.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/29/2018,44.4,40.3,0,41.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,11/30/2018,41,37.8,0,39.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/1/2018,44.2,39.2,0,41
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/2/2018,54.1,41.9,0,47.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/3/2018,54.9,48.6,0,52.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/4/2018,47.8,37,0,40.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/5/2018,36.3,28.8,0,33.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/6/2018,38.8,30,0,34.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/7/2018,39.2,33.4,0,37
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/8/2018,35.1,25.3,0,29.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/9/2018,35.2,29.3,0,32.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/10/2018,39.2,29.5,0,33.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/11/2018,39.7,29.8,0,35
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/12/2018,38.8,33.4,0,35.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/13/2018,39.9,34,0,36.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/14/2018,49.5,40.6,0,45
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/15/2018,51.8,45.5,0,48.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/16/2018,52,39.6,0,43.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/17/2018,46,36,0,40.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/18/2018,42.6,32,0,36.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/19/2018,42.1,27.1,0,32.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/20/2018,46.9,36.1,0,40.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/21/2018,59,46.6,0,55.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/22/2018,54.9,42.6,0,47.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/23/2018,44.8,36.9,0,40.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/24/2018,43,36.7,0,39.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/25/2018,40.1,33.3,0,37.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/26/2018,43.3,33.3,0,37
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/27/2018,43.7,37.8,0,40.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/28/2018,58.5,40.3,0,48.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/29/2018,57,44.6,0,50.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/30/2018,44.1,34.9,0,38.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,12/31/2018,44.4,36.3,0,40.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/1/2019,57,44.2,0,50.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/2/2019,44.2,36,0,38.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/3/2019,43.2,37.4,0,41.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/4/2019,44.1,34.5,0,38.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/5/2019,45.7,43.3,0,44.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/6/2019,47.7,40.5,0,43.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/7/2019,38.8,25.2,0,30.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/8/2019,43.9,32.5,0,38.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/9/2019,45,39.9,0,42.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/10/2019,38.8,31.1,0,33.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/11/2019,31.6,21.2,0,27.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/12/2019,34.2,20.7,0,25.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/13/2019,34,25.2,0,29.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/14/2019,32.9,21.4,0,27.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/15/2019,36.1,26.6,0,30.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/16/2019,38.5,29.5,0,33
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/17/2019,38.3,24.6,0,30.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/18/2019,37.4,29.8,0,33.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/19/2019,37.4,32.7,0,35.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/20/2019,47.5,20.5,0,36.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/21/2019,18.3,3.7,0,11.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/22/2019,30,11.5,0,18.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/23/2019,43.3,28.9,0,33.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/24/2019,56.5,43.7,0,51.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/25/2019,40.6,33.8,0,35.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/26/2019,33.8,23.9,0,28.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/27/2019,45,32.7,0,38.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/28/2019,44.1,25,0,32
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/29/2019,43.9,26.6,0,32.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/30/2019,41,15.4,0,27.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,1/31/2019,16.3,3.7,0,8.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/1/2019,20.8,11.5,0,15.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/2/2019,32.9,17.2,0,22.6
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/3/2019,52.3,29.7,0,36.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/4/2019,55.4,35.4,0,43
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/5/2019,65.8,39.2,0,48.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/6/2019,60.6,37.4,0,43.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/7/2019,43.2,39.2,0,41
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/8/2019,52.9,39.4,0,43.2
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/9/2019,40.6,24.3,0,30
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/10/2019,34.3,23.7,0,28.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/11/2019,36.5,28.9,0,33.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/12/2019,36.5,26.2,0,31.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/13/2019,39.4,32.9,0,36.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/14/2019,42.6,33.1,0,36.1
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/15/2019,56.8,41.4,0,47
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/16/2019,55.4,34.5,0,42.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/17/2019,37.8,26.8,0,31.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/18/2019,40.5,33.8,0,36
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/19/2019,36,23.5,0,28.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/20/2019,33.1,26.6,0,28.7
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/21/2019,48.2,29.3,0,37.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/22/2019,47.3,38.7,0,41.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/23/2019,41,34.2,0,37
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/24/2019,44.4,37.2,0,40.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/25/2019,45.7,36,0,39.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/26/2019,36.5,26.1,0,30.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/27/2019,30.7,23.2,0,26.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,2/28/2019,34.9,28,0,30.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/1/2019,34.3,27.3,0,31.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/2/2019,39.7,30.9,0,34.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/3/2019,39.6,34.3,0,37.5
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/4/2019,39,32.5,0,34.8
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/5/2019,34.9,21.9,0,27.3
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/6/2019,29.7,19.2,0,23.9
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/7/2019,31.6,18.9,0,24
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/8/2019,36.3,26.1,0,30.4
99727199999,"THE BATTERY, NY US",40.701,-74.014,10,3/9/2019,45.1,33.8,0,38
